Провод,Наружный диаметр,Минимальный радиус изгиба,Диапазон рабочих температур,Ссылка,Расшифровка
"НМПнг(C)-HF 1,5 1 1000","2,3 мм",5 наружных диаметров,−40...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%9C%D0%9F%D0%BD%D0%B3%28C%29-HF+1%2C5+1+1000,"провод монтажный низковольтный  изоляция из полимерной композиции пониженной горючести  категория пожароопасности C  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 1,5 мм2  1 класс жилы  номинальное напряжение 1000 В  "
"НМПнг(C)-HF 2,5 3 1000","2,9 мм",5 наружных диаметров,−40...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%9C%D0%9F%D0%BD%D0%B3%28C%29-HF+2%2C5+3+1000,"провод монтажный низковольтный  изоляция из полимерной композиции пониженной горючести  категория пожароопасности C  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 2,5 мм2  3 класс жилы  номинальное напряжение 1000 В  "
"НП 0,08 1 600","1,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-08-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,08: номинальное сечение жилы 0,08 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,08 4 600","1,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-08-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,08: номинальное сечение жилы 0,08 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,12 1 600","1,3 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-12-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,12: номинальное сечение жилы 0,12 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,12 4 600","1,3 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,2 1 600","1,5 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-2-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,2: номинальное сечение жилы 0,2 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,2 4 600","1,5 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,35 1 600","1,6 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-35-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,35: номинальное сечение жилы 0,35 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,35 4 600","1,6 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,35 5 600","1,6 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-35-5-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,35: номинальное сечение жилы 0,35 мм2  5: 5 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,5 1 600","1,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-5-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,5: номинальное сечение жилы 0,5 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,5 4 600","1,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,5 5 600","1,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-5-5-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,5: номинальное сечение жилы 0,5 мм2  5: 5 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,75 1 600","2,1 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-75-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,75: номинальное сечение жилы 0,75 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,75 3 600","2,1 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НП 0,75 5 600","2,1 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-0-75-5-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  0,75: номинальное сечение жилы 0,75 мм2  5: 5 класс жилы  600: номинальное напряжение 600 В  "
"НП 1,0 1 600","2,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-1-0-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  1,0: номинальное сечение жилы 1,0 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 1,0 3 600","2,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НП 1,5 1 600","2,5 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-1-5-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  1,5: номинальное сечение жилы 1,5 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НП 1,5 3 600","2,5 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-1-5-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  1,5: номинальное сечение жилы 1,5 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НП 2,5 4 600","3,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/np/np-2-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  2,5: номинальное сечение жилы 2,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,08 1 600","1,5 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-08-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,08: номинальное сечение жилы 0,08 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,08 4 600","1,5 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-08-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,08: номинальное сечение жилы 0,08 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,12 1 600","1,6 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-12-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,12: номинальное сечение жилы 0,12 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,12 4 600","1,6 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,2 1 600","1,8 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-2-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,2: номинальное сечение жилы 0,2 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,2 4 600","1,8 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,35 1 600","1,9 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-35-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,35: номинальное сечение жилы 0,35 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,35 4 600","1,9 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,35 5 600","1,9 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-35-5-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,35: номинальное сечение жилы 0,35 мм2  5: 5 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,5 1 600","2,1 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-5-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,5: номинальное сечение жилы 0,5 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,5 4 600","2,1 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,5 5 600","2,1 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-5-5-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,5: номинальное сечение жилы 0,5 мм2  5: 5 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,75 1 600","2,3 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-75-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,75: номинальное сечение жилы 0,75 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,75 3 600","2,3 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПК 0,75 5 600","2,3 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-0-75-5-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  0,75: номинальное сечение жилы 0,75 мм2  5: 5 класс жилы  600: номинальное напряжение 600 В  "
"НПК 1,0 1 600","2,4 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-1-0-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  1,0: номинальное сечение жилы 1,0 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 1,0 3 600","2,4 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПК 1,5 1 600","2,8 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-1-5-1-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  1,5: номинальное сечение жилы 1,5 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НПК 1,5 3 600","2,8 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-1-5-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  1,5: номинальное сечение жилы 1,5 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПК 2,5 4 600","3,4 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npk/npk-2-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  2,5: номинальное сечение жилы 2,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 0,12 4 600","2,1 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 0,2 4 600","2,3 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 0,35 4 600","2,5 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 0,5 4 600","2,7 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 0,75 3 600","2,9 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 1,0 3 600","3,0 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 1,5 3 600","3,4 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-1-5-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  1,5: номинальное сечение жилы 1,5 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 2,5 4 600","4,0 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-2-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  2,5: номинальное сечение жилы 2,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 2х0,12 4 600","3,8 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-2h0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  2: 2 жилы  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 2х0,2 4 600","4,2 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-2h0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  2: 2 жилы  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 2х0,35 4 600","4,4 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-2h0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 2х0,5 4 600","4,8 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-2h0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  2: 2 жилы  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 2х0,75 3 600","5,2 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-2h0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  2: 2 жилы  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 2х1,0 3 600","5,4 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-2h1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  2: 2 жилы  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 3х0,12 4 600","4,1 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-3h0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 3х0,2 4 600","4,5 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-3h0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  3: 3 жилы  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 3х0,35 4 600","4,7 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-3h0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  3: 3 жилы  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 3х0,5 4 600","5,1 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-3h0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  3: 3 жилы  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 3х0,75 3 600","5,6 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-3h0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  3: 3 жилы  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПКЭ 3х1,0 3 600","5,8 мм",3 наружных диаметра,−50...+85 °C,https://bystrokabel.ru/item/npke/npke-3h1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  К: оболочка из капрона  Э: экран  3: 3 жилы  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПнг(C)-HF 0,5 4 600","1,7 мм",5 наружных диаметров,−40...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%9F%D0%BD%D0%B3%28C%29-HF+0%2C5+4+600,"провод монтажный низковольтный  изоляция из полимерной композиции пониженной горючести  категория пожароопасности C  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 0,5 мм2  4 класс жилы  номинальное напряжение 600 В  "
"НПнг(C)-HF 1,5 3 600","2,2 мм",5 наружных диаметров,−40...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%9F%D0%BD%D0%B3%28C%29-HF+1%2C5+3+600,"провод монтажный низковольтный  изоляция из полимерной композиции пониженной горючести  категория пожароопасности C  изоляция не содержит галогенов (halogen free)  номинальное сечение жилы 1,5 мм2  3 класс жилы  номинальное напряжение 600 В  "
"НПЭ 0,12 4 600","1,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 0,2 4 600","2,0 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 0,35 4 600","2,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 0,5 4 600","2,3 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 0,75 3 600","2,7 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 1,0 3 600","2,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 1,5 3 600","3,1 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-1-5-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  1,5: номинальное сечение жилы 1,5 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 2,5 4 600","3,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-2-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  2,5: номинальное сечение жилы 2,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 2х0,12 4 600","3,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-2h0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  2: 2 жилы  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 2х0,2 4 600","3,6 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-2h0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  2: 2 жилы  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 2х0,35 4 600","3,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-2h0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  2: 2 жилы  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 2х0,5 4 600","4,2 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-2h0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  2: 2 жилы  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 2х0,75 3 600","4,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-2h0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  2: 2 жилы  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 2х1,0 3 600","5,0 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-2h1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  2: 2 жилы  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 3х0,12 4 600","3,4 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-3h0-12-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  3: 3 жилы  0,12: номинальное сечение жилы 0,12 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 3х0,2 4 600","3,8 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-3h0-2-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  3: 3 жилы  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 3х0,35 4 600","4,1 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-3h0-35-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  3: 3 жилы  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 3х0,5 4 600","4,5 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-3h0-5-4-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  3: 3 жилы  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 3х0,75 3 600","5,1 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-3h0-75-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  3: 3 жилы  0,75: номинальное сечение жилы 0,75 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"НПЭ 3х1,0 3 600","5,3 мм",3 наружных диаметра,−60...+85 °C,https://bystrokabel.ru/item/npe/npe-3h1-0-3-600,"Н: провод монтажный низковольтный  П: изоляция из полиэтилена  Э: экран  3: 3 жилы  1,0: номинальное сечение жилы 1,0 мм2  3: 3 класс жилы  600: номинальное напряжение 600 В  "
"МГШВ 0,12","1,3 мм",5 наружных диаметров,−50...+70 °C,https://bystrokabel.ru/catalog/search?query=%D0%9C%D0%93%D0%A8%D0%92+0%2C12,"М: провод монтажный  Г: гибкий  Ш: внутренняя изоляция из шёлка  В: изоляция из ПВХ пластиката  0,12: номинальное сечение жилы 0,12 мм2  "
